1030 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.166666666666667 0 0 0 0.166666666666667 0.166666666666667 0 0.166666666666667 0 0.166666666666667 0.166666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.111111111111111 0.111111111111111 0.111111111111111 0.111111111111111 0.111111111111111 0.111111111111111 0 0 0 0 0 0.111111111111111 0 0.111111111111111 0.111111111111111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1032 0 0 0 0 0 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0.142857142857143 0 0.142857142857143 0.142857142857143 0.142857142857143 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0
1033 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.166666666666667 0 0 0 0 0 0.166666666666667 0.166666666666667 0.166666666666667 0 0.166666666666667 0.166666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0.2 0.2 0 0.2 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0
1035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.142857142857143 0.142857142857143 0.142857142857143 0 0.142857142857143 0 0 0 0 0.142857142857143 0.142857142857143 0.142857142857143 0 0 0 0 0 0
1036 0 0 0 0 0 0 0.125 0 0.125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.125 0 0 0.125 0 0.125 0.125 0 0.125 0 0.125 0 0 0 0 0 0 0
1037 0 0 0.142857142857143 0.142857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.142857142857143 0 0.142857142857143 0.142857142857143 0.142857142857143 0 0.142857142857143 0 0 0 0 0 0 0
1038 0 0 0.2 0 0 0 0.2 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.2 0 0 0 0 0 0 0 0 0 0 0 0
1039 0 0 0.25 0.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0 0.25 0 0 0 0 0 0 0 0 0
1040 0 0 0 0.166666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.166666666666667 0.166666666666667 0 0.166666666666667 0 0.166666666666667 0.166666666666667 0 0 0 0 0 0 0
1041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.333333333333333 0 0 0 0 0.333333333333333 0 0.333333333333333 0 0 0 0 0 0 0
1042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.2 0.2 0 0 0.2 0.2 0 0 0 0 0 0 0 0
1043 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.333333333333333 0.333333333333333 0 0 0 0 0 0 0 0 0.333333333333333 0 0 0 0 0
1044 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0.25 0.25 0 0 0.25
1045 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0.5 0 0 0
1046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0.2 0 0.2 0.2 0.2
1047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0.5 0
1048 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0.5 0 0
1049 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5 0 0.5 0 0 0
